EXAMIN_DE,COUNTRY_CD,MUSIC_NM,MUSIC_KWRD_NM,KWRD_FQ_CO,FILE_NM,BASE_DE
2019,au,Album,amp,34
2019,au,Album,kpop,22
2019,au,Album,exo,13
2019,au,Album,nct,11
2019,au,Album,persona,10
2019,au,FULL ALBUM,bts,2
2019,au,FULL ALBUM,album,2
2019,au,KILL THIS LOVE,song,3
2019,au,KILL THIS LOVE,blackpinks,2
2019,au,KILL THIS LOVE,artist,2
2019,au,KILL THIS LOVE,blackpink,2
2019,au,LOVE YOURSELF,bts,17
2019,au,LOVE YOURSELF,seoul,6
2019,au,LOVE YOURSELF,album,5
2019,au,LOVE YOURSELF,persona,4
2019,au,mini Album,amp,6
2019,au,mini Album,album,5
2019,au,mini Album,kpop,3
2019,au,mini Album,youtube,3
2019,au,mini Album,chen,2
2019,au,mini Album,exo,2
2019,gb,Album,album,231
2019,gb,Album,bts,161
2019,gb,Album,albums,92
2019,gb,Album,kpop,75
2019,gb,Album,persona,25
2019,gb,Album,btstwt,21
2019,gb,FULL ALBUM,album,6
2019,gb,FULL ALBUM,kpop,2
2019,gb,KILL THIS LOVE,blackpink,20
2019,gb,KILL THIS LOVE,ygofficialblink,19
2019,gb,KILL THIS LOVE,amp,8
2019,gb,LOVE YOURSELF,bts,57
2019,gb,LOVE YOURSELF,albums,24
2019,gb,LOVE YOURSELF,kpop,24
2019,gb,LOVE YOURSELF,taehyung,18
2019,gb,LOVE YOURSELF,persona,11
2019,gb,LOVE YOURSELF,tickets,8
2019,gb,mini Album,album,16
2019,gb,mini Album,amp,4
2019,id,Album,album,991
2019,id,Album,kpop,208
2019,id,Album,bts,172
2019,id,Album,amp,138
2019,id,Album,albumsingle,94
2019,id,Eyes On You,amp,2
2019,id,FULL ALBUM,album,6
2019,id,FULL ALBUM,blackpink,2
2019,id,FULL ALBUM,nct,2
2019,id,KILL THIS LOVE,blackpink,51
2019,id,KILL THIS LOVE,blackpinks,4
2019,id,KILL THIS LOVE,comeback,4
2019,id,KILL THIS LOVE,album,3
2019,id,KILL THIS LOVE,teaser,3
2019,id,LOVE YOURSELF,bts,105
2019,id,LOVE YOURSELF,seoul,38
2019,id,LOVE YOURSELF,jtbc,10
2019,id,LOVE YOURSELF,tayang,10
2019,id,mini Album,album,159
2019,id,mini Album,twice,40
2019,id,mini Album,astro,22
2019,id,mini Album,amp,17
2019,id,YOU NEVER WALK ALONE,btstwt,3
2019,id,YOU NEVER WALK ALONE,jinbutterfly,2
2019,id,YOU NEVER WALK ALONE,bts,1
2019,us,Album,album,998
2019,us,Album,bts,638
2019,us,Album,albums,312
2019,us,Album,kpop,292
2019,us,Album,amp,142
2019,us,Eyes On You,amp,4
2019,us,Eyes On You,youngjae,3
2019,us,Eyes On You,album,2
2019,us,Eyes On You,kpop,2
2019,us,Eyes On You,jackson,2
2019,us,FULL ALBUM,album,10
2019,us,FULL ALBUM,blackpink,6
2019,us,FULL ALBUM,nct,3
2019,us,FULL ALBUM,seventeen,2
2019,us,KILL THIS LOVE,blackpink,37
2019,us,KILL THIS LOVE,kpop,6
2019,us,KILL THIS LOVE,jennie,4
2019,us,KILL THIS LOVE,melon,4
2019,us,KILL THIS LOVE,bts,3
2019,us,KILL THIS LOVE,teaser,3
2019,us,LOVE YOURSELF,bts,36
2019,us,LOVE YOURSELF,seoul,7
2019,us,LOVE YOURSELF,youtube,5
2019,us,mini Album,album,54
2019,us,mini Album,amp,27
2019,us,mini Album,youtube,23
2019,us,mini Album,kpop,16
2019,us,mini Album,astro,8
2019,us,SQUARE UP,blackpink,7
2019,us,YOU NEVER WALK ALONE,bts,6
2019,us,YOU NEVER WALK ALONE,youtube,5
2019,us,YOU NEVER WALK ALONE,comeback,4
2019,us,YOU NEVER WALK ALONE,albums,2
2019,vn,Album,album,38
2019,vn,Album,bts,23
2019,vn,Album,amp,14
2019,vn,Album,kpop,12
2019,vn,Album,persona,5
2019,vn,FULL ALBUM,album,2
2019,vn,FULL ALBUM,bts,2
2019,vn,FULL ALBUM,army,1
2019,vn,FULL ALBUM,youtube,1
2019,vn,KILL THIS LOVE,blackpink,9
2019,vn,KILL THIS LOVE,ddudu,4
2019,vn,KILL THIS LOVE,comeback,2
2019,vn,KILL THIS LOVE,amp,2
2019,vn,KILL THIS LOVE,kpop,2
2019,vn,KILL THIS LOVE,ygofficialblink,2
2019,vn,LOVE YOURSELF,bts,10
2019,vn,LOVE YOURSELF,btstwt,5
2019,vn,LOVE YOURSELF,jimin,2
2019,vn,LOVE YOURSELF,fans,2
2019,vn,LOVE YOURSELF,taehyung,2
2019,vn,LOVE YOURSELF,army,2
2019,vn,mini Album,amp,8
2019,vn,mini Album,album,5
2019,vn,mini Album,seventeen,2
2019,vn,mini Album,youtube,2
2019,vn,mini Album,kpop,1
2019,vn,YOU NEVER WALK ALONE,bts,2
2019,vn,YOU NEVER WALK ALONE,artist,1
2019,vn,YOU NEVER WALK ALONE,btstwt,1
