"kf_id","kf_genre","kf_start_of_week","kf_keyword","kf_sentiment","kf_frequency","kf_post_continent","kf_genre_code","kf_post_continent_code"
"648595","k_pop","2025-08-11","lisa","-1","0","Southeast Asia","1","2"
"648596","k_pop","2025-08-11","lisa","0","0","East Asia","1","1"
"648597","k_pop","2025-08-11","lisa","0","0","Europe","1","5"
"648598","k_pop","2025-08-11","lisa","0","0","Middle East","1","6"
"648599","k_pop","2025-08-11","lisa","0","0","North America","1","3"
"648600","k_pop","2025-08-11","lisa","0","0","South America","1","4"
"648601","k_pop","2025-08-11","lisa","0","0","Southeast Asia","1","2"
"648602","k_pop","2025-08-11","lisa","1","0","East Asia","1","1"
"648603","k_pop","2025-08-11","lisa","1","0","Europe","1","5"
"648604","k_pop","2025-08-11","lisa","1","0","Middle East","1","6"
"648605","k_pop","2025-08-11","lisa","1","0","South America","1","4"
"648606","k_pop","2025-08-11","lisa","1","0","Southeast Asia","1","2"
"648607","k_pop","2025-08-11","lucy","-1","0","East Asia","1","1"
"648608","k_pop","2025-08-11","lucy","-1","0","Europe","1","5"
"648609","k_pop","2025-08-11","lucy","-1","0","Middle East","1","6"
"648610","k_pop","2025-08-11","lucy","-1","0","North America","1","3"
"648611","k_pop","2025-08-11","lucy","-1","0","South America","1","4"
"648612","k_pop","2025-08-11","lucy","-1","0","Southeast Asia","1","2"
"648613","k_pop","2025-08-11","lucy","0","0","East Asia","1","1"
"648614","k_pop","2025-08-11","lucy","0","0","Europe","1","5"
"648615","k_pop","2025-08-11","lucy","0","0","Middle East","1","6"
"648616","k_pop","2025-08-11","lucy","0","0","South America","1","4"
"648617","k_pop","2025-08-11","lucy","0","0","Southeast Asia","1","2"
"648618","k_pop","2025-08-11","lucy","1","0","East Asia","1","1"
"648619","k_pop","2025-08-11","lucy","1","0","Europe","1","5"
"648620","k_pop","2025-08-11","lucy","1","0","Middle East","1","6"
"648621","k_pop","2025-08-11","lucy","1","0","South America","1","4"
"648622","k_pop","2025-08-11","lucy","1","0","Southeast Asia","1","2"
"648623","k_pop","2025-08-11","meovv","-1","0","East Asia","1","1"
"648624","k_pop","2025-08-11","meovv","-1","0","Europe","1","5"
"648625","k_pop","2025-08-11","meovv","-1","0","Middle East","1","6"
"648626","k_pop","2025-08-11","meovv","-1","0","North America","1","3"
"648627","k_pop","2025-08-11","meovv","-1","0","South America","1","4"
"648628","k_pop","2025-08-11","meovv","-1","0","Southeast Asia","1","2"
"648629","k_pop","2025-08-11","meovv","0","0","East Asia","1","1"
"648630","k_pop","2025-08-11","meovv","0","0","Europe","1","5"
"648631","k_pop","2025-08-11","meovv","0","0","Middle East","1","6"
"648632","k_pop","2025-08-11","meovv","0","0","South America","1","4"
"648633","k_pop","2025-08-11","meovv","0","0","Southeast Asia","1","2"
"648634","k_pop","2025-08-11","meovv","1","0","East Asia","1","1"
"648635","k_pop","2025-08-11","meovv","1","0","Europe","1","5"
"648636","k_pop","2025-08-11","meovv","1","0","Middle East","1","6"
"648637","k_pop","2025-08-11","meovv","1","0","North America","1","3"
"648638","k_pop","2025-08-11","meovv","1","0","South America","1","4"
"648639","k_pop","2025-08-11","meovv","1","0","Southeast Asia","1","2"
"648640","k_pop","2025-08-11","mina","-1","0","East Asia","1","1"
"648641","k_pop","2025-08-11","mina","-1","0","Europe","1","5"
"648642","k_pop","2025-08-11","mina","-1","0","Middle East","1","6"
"648643","k_pop","2025-08-11","mina","-1","0","North America","1","3"
"648644","k_pop","2025-08-11","mina","-1","0","South America","1","4"
"648645","k_pop","2025-08-11","mina","-1","0","Southeast Asia","1","2"
"648646","k_pop","2025-08-11","mina","0","0","East Asia","1","1"
"648647","k_pop","2025-08-11","mina","0","0","Europe","1","5"
"648648","k_pop","2025-08-11","mina","0","0","Middle East","1","6"
"648649","k_pop","2025-08-11","mina","0","0","South America","1","4"
"648650","k_pop","2025-08-11","mina","0","0","Southeast Asia","1","2"
"648651","k_pop","2025-08-11","mina","1","0","East Asia","1","1"
"648652","k_pop","2025-08-11","mina","1","0","Europe","1","5"
"648653","k_pop","2025-08-11","mina","1","0","Middle East","1","6"
"648654","k_pop","2025-08-11","mina","1","0","North America","1","3"
"648655","k_pop","2025-08-11","mina","1","0","South America","1","4"
"648656","k_pop","2025-08-11","mina","1","0","Southeast Asia","1","2"
"648657","k_pop","2025-08-11","my demon","-1","0","East Asia","1","1"
"648658","k_pop","2025-08-11","my demon","-1","0","Europe","1","5"
"648659","k_pop","2025-08-11","my demon","-1","0","Middle East","1","6"
"648660","k_pop","2025-08-11","my demon","-1","0","North America","1","3"
"648661","k_pop","2025-08-11","my demon","-1","0","South America","1","4"
"648662","k_pop","2025-08-11","my demon","-1","0","Southeast Asia","1","2"
"648663","k_pop","2025-08-11","my demon","0","0","East Asia","1","1"
"648664","k_pop","2025-08-11","my demon","0","0","Europe","1","5"
"648665","k_pop","2025-08-11","my demon","0","0","Middle East","1","6"
"648666","k_pop","2025-08-11","my demon","0","0","South America","1","4"
"648667","k_pop","2025-08-11","my demon","0","0","Southeast Asia","1","2"
"648668","k_pop","2025-08-11","my demon","1","0","East Asia","1","1"
"648669","k_pop","2025-08-11","my demon","1","0","Europe","1","5"
"648670","k_pop","2025-08-11","my demon","1","0","Middle East","1","6"
"648671","k_pop","2025-08-11","my demon","1","0","South America","1","4"
"648672","k_pop","2025-08-11","my demon","1","0","Southeast Asia","1","2"
"648673","k_pop","2025-08-11","my name","-1","0","East Asia","1","1"
"648674","k_pop","2025-08-11","my name","-1","0","Europe","1","5"
"648675","k_pop","2025-08-11","my name","-1","0","Middle East","1","6"
"648676","k_pop","2025-08-11","my name","-1","0","North America","1","3"
"648677","k_pop","2025-08-11","my name","-1","0","South America","1","4"
"648678","k_pop","2025-08-11","my name","-1","0","Southeast Asia","1","2"
"648679","k_pop","2025-08-11","my name","0","0","East Asia","1","1"
"648680","k_pop","2025-08-11","my name","0","0","Europe","1","5"
"648681","k_pop","2025-08-11","my name","0","0","Middle East","1","6"
"648682","k_pop","2025-08-11","my name","0","0","South America","1","4"
"648683","k_pop","2025-08-11","my name","0","0","Southeast Asia","1","2"
"648684","k_pop","2025-08-11","my name","1","0","East Asia","1","1"
"648685","k_pop","2025-08-11","my name","1","0","Europe","1","5"
"648686","k_pop","2025-08-11","my name","1","0","Middle East","1","6"
"648687","k_pop","2025-08-11","my name","1","0","South America","1","4"
"648688","k_pop","2025-08-11","my name","1","0","Southeast Asia","1","2"
"648689","k_pop","2025-08-11","newjeans","-1","0","East Asia","1","1"
"648690","k_pop","2025-08-11","newjeans","-1","0","Europe","1","5"
"648691","k_pop","2025-08-11","newjeans","-1","0","Middle East","1","6"
"648692","k_pop","2025-08-11","newjeans","-1","0","South America","1","4"
"648693","k_pop","2025-08-11","newjeans","-1","0","Southeast Asia","1","2"
"648694","k_pop","2025-08-11","newjeans","0","0","East Asia","1","1"
"648695","k_pop","2025-08-11","newjeans","0","0","Europe","1","5"
"648696","k_pop","2025-08-11","newjeans","0","0","Middle East","1","6"
"648697","k_pop","2025-08-11","newjeans","0","0","South America","1","4"
"648698","k_pop","2025-08-11","newjeans","0","0","Southeast Asia","1","2"
"648699","k_pop","2025-08-11","newjeans","1","0","East Asia","1","1"
"648700","k_pop","2025-08-11","newjeans","1","0","Europe","1","5"
"648701","k_pop","2025-08-11","newjeans","1","0","Middle East","1","6"
"648702","k_pop","2025-08-11","newjeans","1","0","South America","1","4"
"648703","k_pop","2025-08-11","newjeans","1","0","Southeast Asia","1","2"
"648704","k_pop","2025-08-11","nmixx","-1","0","East Asia","1","1"
"648705","k_pop","2025-08-11","nmixx","-1","0","Europe","1","5"
"648706","k_pop","2025-08-11","nmixx","-1","0","Middle East","1","6"
"648707","k_pop","2025-08-11","nmixx","-1","0","North America","1","3"
"648708","k_pop","2025-08-11","nmixx","-1","0","South America","1","4"
"648709","k_pop","2025-08-11","nmixx","-1","0","Southeast Asia","1","2"
"648710","k_pop","2025-08-11","nmixx","0","0","East Asia","1","1"
"648711","k_pop","2025-08-11","nmixx","0","0","Europe","1","5"
"648712","k_pop","2025-08-11","nmixx","0","0","Middle East","1","6"
"648713","k_pop","2025-08-11","nmixx","0","0","North America","1","3"
"648714","k_pop","2025-08-11","nmixx","0","0","South America","1","4"
"648715","k_pop","2025-08-11","nmixx","0","0","Southeast Asia","1","2"
"648716","k_pop","2025-08-11","nmixx","1","0","East Asia","1","1"
"648717","k_pop","2025-08-11","nmixx","1","0","Europe","1","5"
"648718","k_pop","2025-08-11","nmixx","1","0","Middle East","1","6"
"648719","k_pop","2025-08-11","nmixx","1","0","South America","1","4"
"648720","k_pop","2025-08-11","nmixx","1","0","Southeast Asia","1","2"
"648721","k_pop","2025-08-11","old boy","-1","0","East Asia","1","1"
"648722","k_pop","2025-08-11","old boy","-1","0","Europe","1","5"
"648723","k_pop","2025-08-11","old boy","-1","0","Middle East","1","6"
"648724","k_pop","2025-08-11","old boy","-1","0","North America","1","3"
"648725","k_pop","2025-08-11","old boy","-1","0","South America","1","4"
"648726","k_pop","2025-08-11","old boy","-1","0","Southeast Asia","1","2"
"648727","k_pop","2025-08-11","old boy","0","0","East Asia","1","1"
"648728","k_pop","2025-08-11","old boy","0","0","Europe","1","5"
"648729","k_pop","2025-08-11","old boy","0","0","Middle East","1","6"
"648730","k_pop","2025-08-11","old boy","0","0","North America","1","3"
"648731","k_pop","2025-08-11","old boy","0","0","South America","1","4"
"648732","k_pop","2025-08-11","old boy","0","0","Southeast Asia","1","2"
"648733","k_pop","2025-08-11","old boy","1","0","East Asia","1","1"
"648734","k_pop","2025-08-11","old boy","1","0","Europe","1","5"
"648735","k_pop","2025-08-11","old boy","1","0","Middle East","1","6"
"648736","k_pop","2025-08-11","old boy","1","0","South America","1","4"
"648737","k_pop","2025-08-11","old boy","1","0","Southeast Asia","1","2"
"648738","k_pop","2025-08-11","once again","-1","0","East Asia","1","1"
"648739","k_pop","2025-08-11","once again","-1","0","Europe","1","5"
"648740","k_pop","2025-08-11","once again","-1","0","Middle East","1","6"
"648741","k_pop","2025-08-11","once again","-1","0","South America","1","4"
"648742","k_pop","2025-08-11","once again","-1","0","Southeast Asia","1","2"
"648743","k_pop","2025-08-11","once again","0","0","East Asia","1","1"
"648744","k_pop","2025-08-11","once again","0","0","Europe","1","5"
"648745","k_pop","2025-08-11","once again","0","0","Middle East","1","6"
"648746","k_pop","2025-08-11","once again","0","0","South America","1","4"
"648747","k_pop","2025-08-11","once again","0","0","Southeast Asia","1","2"
"648748","k_pop","2025-08-11","once again","1","0","East Asia","1","1"
"648749","k_pop","2025-08-11","once again","1","0","Europe","1","5"
"648750","k_pop","2025-08-11","once again","1","0","Middle East","1","6"
"648751","k_pop","2025-08-11","once again","1","0","South America","1","4"
"648752","k_pop","2025-08-11","once again","1","0","Southeast Asia","1","2"
"648753","k_pop","2025-08-11","parasite","-1","0","East Asia","1","1"
"648754","k_pop","2025-08-11","parasite","-1","0","Europe","1","5"
"648755","k_pop","2025-08-11","parasite","-1","0","Middle East","1","6"
"648756","k_pop","2025-08-11","parasite","-1","0","South America","1","4"
"648757","k_pop","2025-08-11","parasite","-1","0","Southeast Asia","1","2"
"648758","k_pop","2025-08-11","parasite","0","0","East Asia","1","1"
"648759","k_pop","2025-08-11","parasite","0","0","Europe","1","5"
"648760","k_pop","2025-08-11","parasite","0","0","Middle East","1","6"
"648761","k_pop","2025-08-11","parasite","0","0","South America","1","4"
"648762","k_pop","2025-08-11","parasite","0","0","Southeast Asia","1","2"
"648763","k_pop","2025-08-11","parasite","1","0","East Asia","1","1"
"648764","k_pop","2025-08-11","parasite","1","0","Europe","1","5"
"648765","k_pop","2025-08-11","parasite","1","0","Middle East","1","6"
"648766","k_pop","2025-08-11","parasite","1","0","South America","1","4"
"648767","k_pop","2025-08-11","parasite","1","0","Southeast Asia","1","2"
"648768","k_pop","2025-08-11","red velvet","-1","0","East Asia","1","1"
"648769","k_pop","2025-08-11","red velvet","-1","0","Europe","1","5"
"648770","k_pop","2025-08-11","red velvet","-1","0","Middle East","1","6"
"648771","k_pop","2025-08-11","red velvet","-1","0","South America","1","4"
"648772","k_pop","2025-08-11","red velvet","-1","0","Southeast Asia","1","2"
"648773","k_pop","2025-08-11","red velvet","0","0","East Asia","1","1"
"648774","k_pop","2025-08-11","red velvet","0","0","Europe","1","5"
"648775","k_pop","2025-08-11","red velvet","0","0","Middle East","1","6"
"648776","k_pop","2025-08-11","red velvet","0","0","South America","1","4"
"648777","k_pop","2025-08-11","red velvet","0","0","Southeast Asia","1","2"
"648778","k_pop","2025-08-11","red velvet","1","0","East Asia","1","1"
"648779","k_pop","2025-08-11","red velvet","1","0","Europe","1","5"
"648780","k_pop","2025-08-11","red velvet","1","0","Middle East","1","6"
"648781","k_pop","2025-08-11","red velvet","1","0","South America","1","4"
"648782","k_pop","2025-08-11","red velvet","1","0","Southeast Asia","1","2"
"648783","k_pop","2025-08-11","reply 1988","-1","0","East Asia","1","1"
"648784","k_pop","2025-08-11","reply 1988","-1","0","Europe","1","5"
"648785","k_pop","2025-08-11","reply 1988","-1","0","Middle East","1","6"
"648786","k_pop","2025-08-11","reply 1988","-1","0","South America","1","4"
"648787","k_pop","2025-08-11","reply 1988","-1","0","Southeast Asia","1","2"
"648788","k_pop","2025-08-11","reply 1988","0","0","East Asia","1","1"
"648789","k_pop","2025-08-11","reply 1988","0","0","Europe","1","5"
"648790","k_pop","2025-08-11","reply 1988","0","0","Middle East","1","6"
"648791","k_pop","2025-08-11","reply 1988","0","0","North America","1","3"
"648792","k_pop","2025-08-11","reply 1988","0","0","South America","1","4"
"648793","k_pop","2025-08-11","reply 1988","0","0","Southeast Asia","1","2"
"648794","k_pop","2025-08-11","reply 1988","1","0","East Asia","1","1"
"648795","k_pop","2025-08-11","reply 1988","1","0","Europe","1","5"
"648796","k_pop","2025-08-11","reply 1988","1","0","Middle East","1","6"
"648797","k_pop","2025-08-11","reply 1988","1","0","South America","1","4"
"648798","k_pop","2025-08-11","reply 1988","1","0","Southeast Asia","1","2"
"648799","k_pop","2025-08-11","rosé","-1","0","East Asia","1","1"
"648800","k_pop","2025-08-11","rosé","-1","0","Europe","1","5"
"648801","k_pop","2025-08-11","rosé","-1","0","Middle East","1","6"
"648802","k_pop","2025-08-11","rosé","-1","0","South America","1","4"
"648803","k_pop","2025-08-11","rosé","-1","0","Southeast Asia","1","2"
"648804","k_pop","2025-08-11","rosé","0","0","East Asia","1","1"
"648805","k_pop","2025-08-11","rosé","0","0","Europe","1","5"
"648806","k_pop","2025-08-11","rosé","0","0","Middle East","1","6"
"648807","k_pop","2025-08-11","rosé","0","0","South America","1","4"
"648808","k_pop","2025-08-11","rosé","0","0","Southeast Asia","1","2"
"648809","k_pop","2025-08-11","rosé","1","0","East Asia","1","1"
"648810","k_pop","2025-08-11","rosé","1","0","Europe","1","5"
"648811","k_pop","2025-08-11","rosé","1","0","Middle East","1","6"
"648812","k_pop","2025-08-11","rosé","1","0","South America","1","4"
"648813","k_pop","2025-08-11","rosé","1","0","Southeast Asia","1","2"
"648814","k_pop","2025-08-11","saja boys","-1","0","East Asia","1","1"
"648815","k_pop","2025-08-11","saja boys","-1","0","Europe","1","5"
"648816","k_pop","2025-08-11","saja boys","-1","0","Middle East","1","6"
"648817","k_pop","2025-08-11","saja boys","-1","0","South America","1","4"
"648818","k_pop","2025-08-11","saja boys","-1","0","Southeast Asia","1","2"
"648819","k_pop","2025-08-11","saja boys","0","0","East Asia","1","1"
"648820","k_pop","2025-08-11","saja boys","0","0","Europe","1","5"
"648821","k_pop","2025-08-11","saja boys","0","0","Middle East","1","6"
"648822","k_pop","2025-08-11","saja boys","0","0","South America","1","4"
"648823","k_pop","2025-08-11","saja boys","0","0","Southeast Asia","1","2"
"648824","k_pop","2025-08-11","saja boys","1","0","East Asia","1","1"
"648825","k_pop","2025-08-11","saja boys","1","0","Europe","1","5"
"648826","k_pop","2025-08-11","saja boys","1","0","Middle East","1","6"
"648827","k_pop","2025-08-11","saja boys","1","0","South America","1","4"
"648828","k_pop","2025-08-11","saja boys","1","0","Southeast Asia","1","2"
"648829","k_pop","2025-08-11","save me","-1","0","East Asia","1","1"
"648830","k_pop","2025-08-11","save me","-1","0","Europe","1","5"
"648831","k_pop","2025-08-11","save me","-1","0","Middle East","1","6"
"648832","k_pop","2025-08-11","save me","-1","0","North America","1","3"
"648833","k_pop","2025-08-11","save me","-1","0","South America","1","4"
"648834","k_pop","2025-08-11","save me","-1","0","Southeast Asia","1","2"
"648835","k_pop","2025-08-11","save me","0","0","East Asia","1","1"
"648836","k_pop","2025-08-11","save me","0","0","Europe","1","5"
"648837","k_pop","2025-08-11","save me","0","0","Middle East","1","6"
"648838","k_pop","2025-08-11","save me","0","0","South America","1","4"
"648839","k_pop","2025-08-11","save me","0","0","Southeast Asia","1","2"
"648840","k_pop","2025-08-11","save me","1","0","East Asia","1","1"
"648841","k_pop","2025-08-11","save me","1","0","Europe","1","5"
"648842","k_pop","2025-08-11","save me","1","0","Middle East","1","6"
"648843","k_pop","2025-08-11","save me","1","0","South America","1","4"
"648844","k_pop","2025-08-11","save me","1","0","Southeast Asia","1","2"
"648845","k_pop","2025-08-11","seventeen","-1","0","East Asia","1","1"
"648846","k_pop","2025-08-11","seventeen","-1","0","Europe","1","5"
"648847","k_pop","2025-08-11","seventeen","-1","0","Middle East","1","6"
"648848","k_pop","2025-08-11","seventeen","-1","0","North America","1","3"
"648849","k_pop","2025-08-11","seventeen","-1","0","South America","1","4"
"648850","k_pop","2025-08-11","seventeen","-1","0","Southeast Asia","1","2"
"648851","k_pop","2025-08-11","seventeen","0","0","East Asia","1","1"
"648852","k_pop","2025-08-11","seventeen","0","0","Europe","1","5"
"648853","k_pop","2025-08-11","seventeen","0","0","Middle East","1","6"
"648854","k_pop","2025-08-11","seventeen","0","0","North America","1","3"
"648855","k_pop","2025-08-11","seventeen","0","0","South America","1","4"
"648856","k_pop","2025-08-11","seventeen","0","0","Southeast Asia","1","2"
"648857","k_pop","2025-08-11","seventeen","1","0","East Asia","1","1"
"648858","k_pop","2025-08-11","seventeen","1","0","Europe","1","5"
"648859","k_pop","2025-08-11","seventeen","1","0","Middle East","1","6"
"648860","k_pop","2025-08-11","seventeen","1","0","South America","1","4"
"648861","k_pop","2025-08-11","seventeen","1","0","Southeast Asia","1","2"
"648862","k_pop","2025-08-11","shinee","-1","0","East Asia","1","1"
"648863","k_pop","2025-08-11","shinee","-1","0","Europe","1","5"
"648864","k_pop","2025-08-11","shinee","-1","0","Middle East","1","6"
"648865","k_pop","2025-08-11","shinee","-1","0","North America","1","3"
"648866","k_pop","2025-08-11","shinee","-1","0","South America","1","4"
"648867","k_pop","2025-08-11","shinee","-1","0","Southeast Asia","1","2"
"648868","k_pop","2025-08-11","shinee","0","0","East Asia","1","1"
"648869","k_pop","2025-08-11","shinee","0","0","Europe","1","5"
"648870","k_pop","2025-08-11","shinee","0","0","Middle East","1","6"
"648871","k_pop","2025-08-11","shinee","0","0","North America","1","3"
"648872","k_pop","2025-08-11","shinee","0","0","South America","1","4"
"648873","k_pop","2025-08-11","shinee","0","0","Southeast Asia","1","2"
"648874","k_pop","2025-08-11","shinee","1","0","East Asia","1","1"
"648875","k_pop","2025-08-11","shinee","1","0","Europe","1","5"
"648876","k_pop","2025-08-11","shinee","1","0","Middle East","1","6"
"648877","k_pop","2025-08-11","shinee","1","0","South America","1","4"
"648878","k_pop","2025-08-11","shinee","1","0","Southeast Asia","1","2"
"648879","k_pop","2025-08-11","squid game","-1","0","East Asia","1","1"
"648880","k_pop","2025-08-11","squid game","-1","0","Europe","1","5"
"648881","k_pop","2025-08-11","squid game","-1","0","Middle East","1","6"
"648882","k_pop","2025-08-11","squid game","-1","0","South America","1","4"
"648883","k_pop","2025-08-11","squid game","-1","0","Southeast Asia","1","2"
"648884","k_pop","2025-08-11","squid game","0","0","East Asia","1","1"
"648885","k_pop","2025-08-11","squid game","0","0","Europe","1","5"
"648886","k_pop","2025-08-11","squid game","0","0","Middle East","1","6"
"648887","k_pop","2025-08-11","squid game","0","0","South America","1","4"
"648888","k_pop","2025-08-11","squid game","0","0","Southeast Asia","1","2"
"648889","k_pop","2025-08-11","squid game","1","0","East Asia","1","1"
"648890","k_pop","2025-08-11","squid game","1","0","Europe","1","5"
"648891","k_pop","2025-08-11","squid game","1","0","Middle East","1","6"
"648892","k_pop","2025-08-11","squid game","1","0","South America","1","4"
"648893","k_pop","2025-08-11","squid game","1","0","Southeast Asia","1","2"
"648894","k_pop","2025-08-11","stray kids","-1","0","East Asia","1","1"
"648895","k_pop","2025-08-11","stray kids","-1","0","Europe","1","5"
"648896","k_pop","2025-08-11","stray kids","-1","0","Middle East","1","6"
"648897","k_pop","2025-08-11","stray kids","-1","0","North America","1","3"
"648898","k_pop","2025-08-11","stray kids","-1","0","South America","1","4"
"648899","k_pop","2025-08-11","stray kids","-1","0","Southeast Asia","1","2"
"648900","k_pop","2025-08-11","stray kids","0","0","East Asia","1","1"
"648901","k_pop","2025-08-11","stray kids","0","0","Europe","1","5"
"648902","k_pop","2025-08-11","stray kids","0","0","Middle East","1","6"
"648903","k_pop","2025-08-11","stray kids","0","0","South America","1","4"
"648904","k_pop","2025-08-11","stray kids","0","0","Southeast Asia","1","2"
"648905","k_pop","2025-08-11","stray kids","1","0","East Asia","1","1"
"648906","k_pop","2025-08-11","stray kids","1","0","Europe","1","5"
"648907","k_pop","2025-08-11","stray kids","1","0","Middle East","1","6"
"648908","k_pop","2025-08-11","stray kids","1","0","South America","1","4"
"648909","k_pop","2025-08-11","stray kids","1","0","Southeast Asia","1","2"
"648910","k_pop","2025-08-11","suga","-1","0","East Asia","1","1"
"648911","k_pop","2025-08-11","suga","-1","0","Europe","1","5"
"648912","k_pop","2025-08-11","suga","-1","0","Middle East","1","6"
"648913","k_pop","2025-08-11","suga","-1","0","North America","1","3"
"648914","k_pop","2025-08-11","suga","-1","0","South America","1","4"
"648915","k_pop","2025-08-11","suga","-1","0","Southeast Asia","1","2"
"648916","k_pop","2025-08-11","suga","0","0","East Asia","1","1"
"648917","k_pop","2025-08-11","suga","0","0","Europe","1","5"
"648918","k_pop","2025-08-11","suga","0","0","Middle East","1","6"
"648919","k_pop","2025-08-11","suga","0","0","South America","1","4"
"648920","k_pop","2025-08-11","suga","0","0","Southeast Asia","1","2"
"648921","k_pop","2025-08-11","suga","1","0","East Asia","1","1"
"648922","k_pop","2025-08-11","suga","1","0","Europe","1","5"
"648923","k_pop","2025-08-11","suga","1","0","Middle East","1","6"
"648924","k_pop","2025-08-11","suga","1","0","South America","1","4"
"648925","k_pop","2025-08-11","suga","1","0","Southeast Asia","1","2"
"648926","k_pop","2025-08-11","sweet home","-1","0","East Asia","1","1"
"648927","k_pop","2025-08-11","sweet home","-1","0","Europe","1","5"
"648928","k_pop","2025-08-11","sweet home","-1","0","Middle East","1","6"
"648929","k_pop","2025-08-11","sweet home","-1","0","North America","1","3"
"648930","k_pop","2025-08-11","sweet home","-1","0","South America","1","4"
"648931","k_pop","2025-08-11","sweet home","-1","0","Southeast Asia","1","2"
"648932","k_pop","2025-08-11","sweet home","0","0","East Asia","1","1"
"648933","k_pop","2025-08-11","sweet home","0","0","Europe","1","5"
"648934","k_pop","2025-08-11","sweet home","0","0","Middle East","1","6"
"648935","k_pop","2025-08-11","sweet home","0","0","South America","1","4"
"648936","k_pop","2025-08-11","sweet home","0","0","Southeast Asia","1","2"
"648937","k_pop","2025-08-11","sweet home","1","0","East Asia","1","1"
"648938","k_pop","2025-08-11","sweet home","1","0","Europe","1","5"
"648939","k_pop","2025-08-11","sweet home","1","0","Middle East","1","6"
"648940","k_pop","2025-08-11","sweet home","1","0","North America","1","3"
"648941","k_pop","2025-08-11","sweet home","1","0","South America","1","4"
"648942","k_pop","2025-08-11","sweet home","1","0","Southeast Asia","1","2"
"648943","k_pop","2025-08-11","the frog","-1","0","East Asia","1","1"
"648944","k_pop","2025-08-11","the frog","-1","0","Europe","1","5"
"648945","k_pop","2025-08-11","the frog","-1","0","Middle East","1","6"
"648946","k_pop","2025-08-11","the frog","-1","0","South America","1","4"
"648947","k_pop","2025-08-11","the frog","-1","0","Southeast Asia","1","2"
"648948","k_pop","2025-08-11","the frog","0","0","East Asia","1","1"
"648949","k_pop","2025-08-11","the frog","0","0","Europe","1","5"
"648950","k_pop","2025-08-11","the frog","0","0","Middle East","1","6"
"648951","k_pop","2025-08-11","the frog","0","0","South America","1","4"
"648952","k_pop","2025-08-11","the frog","0","0","Southeast Asia","1","2"
"648953","k_pop","2025-08-11","the frog","1","0","East Asia","1","1"
"648954","k_pop","2025-08-11","the frog","1","0","Europe","1","5"
"648955","k_pop","2025-08-11","the frog","1","0","Middle East","1","6"
"648956","k_pop","2025-08-11","the frog","1","0","North America","1","3"
"648957","k_pop","2025-08-11","the frog","1","0","South America","1","4"
"648958","k_pop","2025-08-11","the frog","1","0","Southeast Asia","1","2"
"648959","k_pop","2025-08-11","tiger","-1","0","East Asia","1","1"
"648960","k_pop","2025-08-11","tiger","-1","0","Europe","1","5"
"648961","k_pop","2025-08-11","tiger","-1","0","Middle East","1","6"
"648962","k_pop","2025-08-11","tiger","-1","0","South America","1","4"
"648963","k_pop","2025-08-11","tiger","-1","0","Southeast Asia","1","2"
"648964","k_pop","2025-08-11","tiger","0","0","East Asia","1","1"
"648965","k_pop","2025-08-11","tiger","0","0","Europe","1","5"
"648966","k_pop","2025-08-11","tiger","0","0","Middle East","1","6"
"648967","k_pop","2025-08-11","tiger","0","0","South America","1","4"
"648968","k_pop","2025-08-11","tiger","0","0","Southeast Asia","1","2"
"648969","k_pop","2025-08-11","tiger","1","0","East Asia","1","1"
"648970","k_pop","2025-08-11","tiger","1","0","Europe","1","5"
"648971","k_pop","2025-08-11","tiger","1","0","Middle East","1","6"
"648972","k_pop","2025-08-11","tiger","1","0","South America","1","4"
"648973","k_pop","2025-08-11","tiger","1","0","Southeast Asia","1","2"
"648974","k_pop","2025-08-11","tomorrow by together","-1","0","East Asia","1","1"
"648975","k_pop","2025-08-11","tomorrow by together","-1","0","Europe","1","5"
"648976","k_pop","2025-08-11","tomorrow by together","-1","0","Middle East","1","6"
"648977","k_pop","2025-08-11","tomorrow by together","-1","0","North America","1","3"
"648978","k_pop","2025-08-11","tomorrow by together","-1","0","South America","1","4"
"648979","k_pop","2025-08-11","tomorrow by together","-1","0","Southeast Asia","1","2"
"648980","k_pop","2025-08-11","tomorrow by together","0","0","East Asia","1","1"
"648981","k_pop","2025-08-11","tomorrow by together","0","0","Europe","1","5"
"648982","k_pop","2025-08-11","tomorrow by together","0","0","Middle East","1","6"
"648983","k_pop","2025-08-11","tomorrow by together","0","0","North America","1","3"
"648984","k_pop","2025-08-11","tomorrow by together","0","0","South America","1","4"
"648985","k_pop","2025-08-11","tomorrow by together","0","0","Southeast Asia","1","2"
"648986","k_pop","2025-08-11","tomorrow by together","1","0","East Asia","1","1"
"648987","k_pop","2025-08-11","tomorrow by together","1","0","Europe","1","5"
"648988","k_pop","2025-08-11","tomorrow by together","1","0","Middle East","1","6"
"648989","k_pop","2025-08-11","tomorrow by together","1","0","South America","1","4"
"648990","k_pop","2025-08-11","tomorrow by together","1","0","Southeast Asia","1","2"
"648991","k_pop","2025-08-11","yeji","-1","0","East Asia","1","1"
"648992","k_pop","2025-08-11","yeji","-1","0","Europe","1","5"
"648993","k_pop","2025-08-11","yeji","-1","0","Middle East","1","6"
"648994","k_pop","2025-08-11","yeji","-1","0","North America","1","3"
"648995","k_pop","2025-08-11","yeji","-1","0","South America","1","4"
"648996","k_pop","2025-08-11","yeji","-1","0","Southeast Asia","1","2"
"648997","k_pop","2025-08-11","yeji","0","0","East Asia","1","1"
